run_id,batch_name,selected_batch,n,handoff_strategy_name,original_run23_candidate_id,original_run23_strategy_name,candidate_family,candidate_source,generation_method,selection_bucket,priority_role,surrogate_prediction,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance_to_combined172_plus_N32,nearest_existing_teacher_strategy,N32_informed,native_validation_N,source_order_json,order_hash,job_name,case_dir,scan_order_json,cae_path,inp_path,jnl_path,generation_log_path,teacher_validated,teacher_validation_status,solver_status,scan_order
run_35_N32_informed_native_batch32_cae_inp_generation,stage3_run34_N32_informed_native_batch32_v01,run33_N32_informed_native_batch32,24,S3R34N32INF_N24_B03_hybrid_agree,,,,hybrid_gnn_surrogate_agreement,even_odd,hybrid_gnn_surrogate_agreement,,0.6101723760635146,0.5690637622535686,-2.2082737013697624,0.5155203821877262,0.13021953629980748,0.041108613809946015,0.2463768115942029,S3R24L64_N24_B01_top_region,True,True,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_34_run33_N32_informed_native_batch32_handoff_package\scan_orders\scan_order_S3R34N32INF_N24_B03_hybrid_agree.json,3ed2ee05e4bdb6d7,J2D_S3R34N32INF_N24_B03_hybrid_agree,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B03_hybrid_agree,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B03_hybrid_agree\scan_order_S3R34N32INF_N24_B03_hybrid_agree.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B03_hybrid_agree\J2D_S3R34N32INF_N24_B03_hybrid_agree.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B03_hybrid_agree\J2D_S3R34N32INF_N24_B03_hybrid_agree.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B03_hybrid_agree\J2D_S3R34N32INF_N24_B03_hybrid_agree.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B03_hybrid_agree\J2D_S3R34N32INF_N24_B03_hybrid_agree.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[22,18,12,16,10,20,2,4,14,6,0,8,17,13,7,11,1,3,15,9,5,21,19,23]"
run_35_N32_informed_native_batch32_cae_inp_generation,stage3_run34_N32_informed_native_batch32_v01,run33_N32_informed_native_batch32,24,S3R34N32INF_N24_B04_hybrid_disagree,,,,hybrid_gnn_surrogate_disagreement,even_odd,hybrid_gnn_surrogate_disagreement,,0.6531847982421818,0.6453748625273243,-2.2132743832965693,0.5518274350567125,0.07681355754000352,0.007809935714857441,0.23550724637681159,S3R24L64_N24_B02_top_region,True,True,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_34_run33_N32_informed_native_batch32_handoff_package\scan_orders\scan_order_S3R34N32INF_N24_B04_hybrid_disagree.json,c86e84008b3b4d7a,J2D_S3R34N32INF_N24_B04_hybrid_disagree,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B04_hybrid_disagree,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B04_hybrid_disagree\scan_order_S3R34N32INF_N24_B04_hybrid_disagree.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B04_hybrid_disagree\J2D_S3R34N32INF_N24_B04_hybrid_disagree.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B04_hybrid_disagree\J2D_S3R34N32INF_N24_B04_hybrid_disagree.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B04_hybrid_disagree\J2D_S3R34N32INF_N24_B04_hybrid_disagree.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B04_hybrid_disagree\J2D_S3R34N32INF_N24_B04_hybrid_disagree.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[20,2,0,22,14,10,18,6,16,12,8,4,3,17,19,23,15,13,11,1,9,5,7,21]"
run_35_N32_informed_native_batch32_cae_inp_generation,stage3_run34_N32_informed_native_batch32_v01,run33_N32_informed_native_batch32,24,S3R34N32INF_N24_B05_uncertainty,,,,uncertainty_calibration,even_odd,uncertainty_calibration,,0.6138241994657468,0.5966970409104063,-2.1864296520749726,0.5186556765643385,0.10138976195793514,0.017127158555340527,0.21739130434782608,S3R24L64_N24_B01_top_region,True,True,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_34_run33_N32_informed_native_batch32_handoff_package\scan_orders\scan_order_S3R34N32INF_N24_B05_uncertainty.json,738249755687c0ee,J2D_S3R34N32INF_N24_B05_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B05_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B05_uncertainty\scan_order_S3R34N32INF_N24_B05_uncertainty.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B05_uncertainty\J2D_S3R34N32INF_N24_B05_uncertainty.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B05_uncertainty\J2D_S3R34N32INF_N24_B05_uncertainty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B05_uncertainty\J2D_S3R34N32INF_N24_B05_uncertainty.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B05_uncertainty\J2D_S3R34N32INF_N24_B05_uncertainty.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[18,20,14,4,2,0,22,16,8,6,12,10,7,9,21,1,15,19,11,13,23,17,3,5]"
run_35_N32_informed_native_batch32_cae_inp_generation,stage3_run34_N32_informed_native_batch32_v01,run33_N32_informed_native_batch32,24,S3R34N32INF_N24_B06_diversity,,,,diversity_coverage,even_odd,diversity_coverage,,0.6152336813707021,0.5956208449627949,-2.1835633665323257,0.5240058703144582,0.11722134319873291,0.01961283640790723,0.25,S3R24L64_N24_B01_top_region,True,True,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_34_run33_N32_informed_native_batch32_handoff_package\scan_orders\scan_order_S3R34N32INF_N24_B06_diversity.json,9f02dd3082df3ba3,J2D_S3R34N32INF_N24_B06_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B06_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B06_diversity\scan_order_S3R34N32INF_N24_B06_diversity.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B06_diversity\J2D_S3R34N32INF_N24_B06_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B06_diversity\J2D_S3R34N32INF_N24_B06_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B06_diversity\J2D_S3R34N32INF_N24_B06_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B06_diversity\J2D_S3R34N32INF_N24_B06_diversity.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[18,22,20,14,4,8,6,10,16,12,0,2,7,9,17,23,15,21,11,3,13,19,1,5]"
run_35_N32_informed_native_batch32_cae_inp_generation,stage3_run34_N32_informed_native_batch32_v01,run33_N32_informed_native_batch32,24,S3R34N32INF_N24_B07_sentinel,,,,sentinel_control,even_odd,sentinel_control,,0.6551882830941433,0.6371540783098246,-2.09750043352445,0.5575672197286826,0.0966427488423031,0.01803420478431872,0.2826086956521739,S3R24L64_N24_B02_top_region,True,True,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_34_run33_N32_informed_native_batch32_handoff_package\scan_orders\scan_order_S3R34N32INF_N24_B07_sentinel.json,cd2eef365a3f8007,J2D_S3R34N32INF_N24_B07_sentinel,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B07_sentinel,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B07_sentinel\scan_order_S3R34N32INF_N24_B07_sentinel.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B07_sentinel\J2D_S3R34N32INF_N24_B07_sentinel.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B07_sentinel\J2D_S3R34N32INF_N24_B07_sentinel.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B07_sentinel\J2D_S3R34N32INF_N24_B07_sentinel.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B07_sentinel\J2D_S3R34N32INF_N24_B07_sentinel.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[20,18,14,12,4,8,22,10,16,6,2,0,1,5,15,13,21,17,23,19,11,9,7,3]"
run_35_N32_informed_native_batch32_cae_inp_generation,stage3_run34_N32_informed_native_batch32_v01,run33_N32_informed_native_batch32,24,S3R34N32INF_N24_B08_n24_calibration,,,,N24_calibration_neighborhood,known_best_mutation,N24_calibration_neighborhood,,0.7482427222671677,0.7282137168001821,-1.7724370683232944,0.6148281074804023,0.03849876685588398,0.020029005466985605,0.17391304347826086,S3R24L64_N24_B01_top_region,True,True,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_34_run33_N32_informed_native_batch32_handoff_package\scan_orders\scan_order_S3R34N32INF_N24_B08_n24_calibration.json,a3d01febcc3c76d5,J2D_S3R34N32INF_N24_B08_n24_calibration,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B08_n24_calibration,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B08_n24_calibration\scan_order_S3R34N32INF_N24_B08_n24_calibration.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B08_n24_calibration\J2D_S3R34N32INF_N24_B08_n24_calibration.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B08_n24_calibration\J2D_S3R34N32INF_N24_B08_n24_calibration.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B08_n24_calibration\J2D_S3R34N32INF_N24_B08_n24_calibration.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B08_n24_calibration\J2D_S3R34N32INF_N24_B08_n24_calibration.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[22,20,18,16,14,12,10,8,6,4,2,0,11,9,7,5,3,1,13,15,17,19,21,23]"
run_35_N32_informed_native_batch32_cae_inp_generation,stage3_run34_N32_informed_native_batch32_v01,run33_N32_informed_native_batch32,24,S3R34N32INF_N24_B09_n24_calibration,,,,N24_calibration_neighborhood,known_best_mutation,N24_calibration_neighborhood,,0.7173970872183232,0.7225939639189563,-2.0268350013842187,0.6160738516849705,0.06074354039501465,0.0051968767006330685,0.34782608695652173,N24_A13_graph_pointer_policy_anti_odd_even_novelty,True,True,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_34_run33_N32_informed_native_batch32_handoff_package\scan_orders\scan_order_S3R34N32INF_N24_B09_n24_calibration.json,74287c57c37ad8ad,J2D_S3R34N32INF_N24_B09_n24_calibration,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B09_n24_calibration,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B09_n24_calibration\scan_order_S3R34N32INF_N24_B09_n24_calibration.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B09_n24_calibration\J2D_S3R34N32INF_N24_B09_n24_calibration.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B09_n24_calibration\J2D_S3R34N32INF_N24_B09_n24_calibration.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B09_n24_calibration\J2D_S3R34N32INF_N24_B09_n24_calibration.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B09_n24_calibration\J2D_S3R34N32INF_N24_B09_n24_calibration.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[21,19,17,15,13,1,3,5,7,9,11,22,20,18,16,14,12,10,8,6,4,2,0,23]"
run_35_N32_informed_native_batch32_cae_inp_generation,stage3_run34_N32_informed_native_batch32_v01,run33_N32_informed_native_batch32,24,S3R34N32INF_N24_B10_n24_calibration,,,,N24_calibration_neighborhood,known_best_mutation,N24_calibration_neighborhood,,0.7348174106995781,0.7054467934758858,-2.0956679234902063,0.6102271916761965,0.06527511625355686,0.029370617223692275,0.2318840579710145,S3R19B28_N24_B04_method_c_inspired,True,True,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_34_run33_N32_informed_native_batch32_handoff_package\scan_orders\scan_order_S3R34N32INF_N24_B10_n24_calibration.json,3d047ed7bdb52c04,J2D_S3R34N32INF_N24_B10_n24_calibration,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B10_n24_calibration,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B10_n24_calibration\scan_order_S3R34N32INF_N24_B10_n24_calibration.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B10_n24_calibration\J2D_S3R34N32INF_N24_B10_n24_calibration.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B10_n24_calibration\J2D_S3R34N32INF_N24_B10_n24_calibration.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B10_n24_calibration\J2D_S3R34N32INF_N24_B10_n24_calibration.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B10_n24_calibration\J2D_S3R34N32INF_N24_B10_n24_calibration.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[20,22,11,1,3,5,7,9,13,15,17,19,21,23,0,2,4,6,8,10,12,14,16,18]"
run_35_N32_informed_native_batch32_cae_inp_generation,stage3_run34_N32_informed_native_batch32_v01,run33_N32_informed_native_batch32,24,S3R34N32INF_N24_B11_n24_calibration,,,,N24_calibration_neighborhood,known_best_mutation,N24_calibration_neighborhood,,0.7415110573803385,0.7172474627784525,-2.0706153189142547,0.6102797965378488,0.06470182617382729,0.024263594601885985,0.16666666666666666,S3R24L64_N24_B07_model_disagreement,True,True,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_34_run33_N32_informed_native_batch32_handoff_package\scan_orders\scan_order_S3R34N32INF_N24_B11_n24_calibration.json,e610e670cf7e8ddf,J2D_S3R34N32INF_N24_B11_n24_calibration,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B11_n24_calibration,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B11_n24_calibration\scan_order_S3R34N32INF_N24_B11_n24_calibration.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B11_n24_calibration\J2D_S3R34N32INF_N24_B11_n24_calibration.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B11_n24_calibration\J2D_S3R34N32INF_N24_B11_n24_calibration.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B11_n24_calibration\J2D_S3R34N32INF_N24_B11_n24_calibration.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B11_n24_calibration\J2D_S3R34N32INF_N24_B11_n24_calibration.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[22,11,1,3,5,7,9,13,15,17,19,21,23,0,2,4,6,8,10,12,14,16,18,20]"
run_35_N32_informed_native_batch32_cae_inp_generation,stage3_run34_N32_informed_native_batch32_v01,run33_N32_informed_native_batch32,24,S3R34N32INF_N24_B12_n24_calibration,,,,N24_calibration_neighborhood,known_best_mutation,N24_calibration_neighborhood,,0.7377162618864311,0.706352453751984,-1.8851992314060528,0.6081883665685203,0.06653410542262386,0.03136380813444717,0.19202898550724637,S3R24L64_N24_B04_top_region,True,True,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_34_run33_N32_informed_native_batch32_handoff_package\scan_orders\scan_order_S3R34N32INF_N24_B12_n24_calibration.json,bbf7e8cd5047024f,J2D_S3R34N32INF_N24_B12_n24_calibration,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B12_n24_calibration,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B12_n24_calibration\scan_order_S3R34N32INF_N24_B12_n24_calibration.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B12_n24_calibration\J2D_S3R34N32INF_N24_B12_n24_calibration.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B12_n24_calibration\J2D_S3R34N32INF_N24_B12_n24_calibration.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B12_n24_calibration\J2D_S3R34N32INF_N24_B12_n24_calibration.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N24S3R34N32INF_N24_B12_n24_calibration\J2D_S3R34N32INF_N24_B12_n24_calibration.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[19,21,23,0,2,4,6,8,10,12,14,16,18,20,22,11,1,3,5,7,9,13,15,17]"
run_35_N32_informed_native_batch32_cae_inp_generation,stage3_run34_N32_informed_native_batch32_v01,run33_N32_informed_native_batch32,40,S3R34N32INF_N40_B01_graph_pointer,,,,graph_pointer_greedy,greedy_decode,graph_pointer_top,,0.723139871714336,0.6974796883695699,-2.0250980641692875,0.5872196821497793,0.06148471640143014,0.025660183344766163,0.08974358974358974,S3R19B28_N40_B04_method_c_inspired,True,True,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_34_run33_N32_informed_native_batch32_handoff_package\scan_orders\scan_order_S3R34N32INF_N40_B01_graph_pointer.json,95f7f97002b46e8c,J2D_S3R34N32INF_N40_B01_graph_pointer,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B01_graph_pointer,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B01_graph_pointer\scan_order_S3R34N32INF_N40_B01_graph_pointer.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B01_graph_pointer\J2D_S3R34N32INF_N40_B01_graph_pointer.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B01_graph_pointer\J2D_S3R34N32INF_N40_B01_graph_pointer.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B01_graph_pointer\J2D_S3R34N32INF_N40_B01_graph_pointer.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B01_graph_pointer\J2D_S3R34N32INF_N40_B01_graph_pointer.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,37,35,33,31,29,27,25,23,21,19,17,15,13,11,9,7,5,3,1,39]"
run_35_N32_informed_native_batch32_cae_inp_generation,stage3_run34_N32_informed_native_batch32_v01,run33_N32_informed_native_batch32,40,S3R34N32INF_N40_B02_surrogate_top,,,,surrogate_top_predicted,even_odd,surrogate_top_predicted,,0.6166018345151216,0.5880183279731301,-2.7049757450819016,0.5252455780000018,0.11417679331094653,0.028583506541991488,0.27692307692307694,N40_A02_odd_even_interlaced,True,True,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_34_run33_N32_informed_native_batch32_handoff_package\scan_orders\scan_order_S3R34N32INF_N40_B02_surrogate_top.json,28bd415a5dd9405d,J2D_S3R34N32INF_N40_B02_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B02_surrogate_top,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B02_surrogate_top\scan_order_S3R34N32INF_N40_B02_surrogate_top.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B02_surrogate_top\J2D_S3R34N32INF_N40_B02_surrogate_top.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B02_surrogate_top\J2D_S3R34N32INF_N40_B02_surrogate_top.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B02_surrogate_top\J2D_S3R34N32INF_N40_B02_surrogate_top.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B02_surrogate_top\J2D_S3R34N32INF_N40_B02_surrogate_top.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[38,28,18,34,24,26,14,20,4,0,10,12,30,36,32,22,16,2,6,8,35,39,17,1,33,7,3,23,5,27,15,9,25,29,37,13,11,21,19,31]"
run_35_N32_informed_native_batch32_cae_inp_generation,stage3_run34_N32_informed_native_batch32_v01,run33_N32_informed_native_batch32,40,S3R34N32INF_N40_B03_hybrid_agree,,,,hybrid_gnn_surrogate_agreement,even_odd,hybrid_gnn_surrogate_agreement,,0.6335367864641106,0.6300028611258538,-2.6048123329877853,0.5380919457843416,0.10607536409155838,0.0035339253382568048,0.2153846153846154,S3B20_N40_B04_surrogate_top,True,True,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_34_run33_N32_informed_native_batch32_handoff_package\scan_orders\scan_order_S3R34N32INF_N40_B03_hybrid_agree.json,47979034a3c4fcc9,J2D_S3R34N32INF_N40_B03_hybrid_agree,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B03_hybrid_agree,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B03_hybrid_agree\scan_order_S3R34N32INF_N40_B03_hybrid_agree.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B03_hybrid_agree\J2D_S3R34N32INF_N40_B03_hybrid_agree.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B03_hybrid_agree\J2D_S3R34N32INF_N40_B03_hybrid_agree.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B03_hybrid_agree\J2D_S3R34N32INF_N40_B03_hybrid_agree.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run34_N32_informed_native_batch32_v01\N40S3R34N32INF_N40_B03_hybrid_agree\J2D_S3R34N32INF_N40_B03_hybrid_agree.generation_log.json,False,NOT_RUN,NOT_SUBMITTED,"[10,16,14,24,28,32,12,6,20,26,38,4,36,30,22,18,34,8,2,0,39,21,19,9,31,13,3,1,11,17,7,15,25,29,23,5,33,27,35,37]"
